Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
7383,38.0,4.0,5.0,2023-11-25,125321.73,626608.65
7384,71.0,6.0,16.0,2024-03-15,182942.33,2927077.28
7385,67.0,15.0,17.0,2021-10-22,97483.87,1657225.79
7386,27.0,14.0,14.0,2023-04-12,119682.46,1675554.44
7387,75.0,5.0,4.0,2023-04-12,83908.88,335635.52
7388,41.0,6.0,16.0,2021-10-31,191189.78,3059036.48
7389,54.0,7.0,21.0,2021-03-17,145592.09,3057433.89
7390,51.0,8.0,19.0,2023-02-04,153933.76,2924741.44
7391,9.0,19.0,5.0,2024-02-17,86125.87,430629.35
7392,67.0,15.0,13.0,2024-10-04,131297.78,1706871.14
7393,9.0,3.0,3.0,2023-01-22,108077.66,324232.98
7394,38.0,7.0,7.0,2023-10-16,162940.38,1140582.66
7395,8.0,19.0,15.0,2022-01-03,88879.28,1333189.2
7396,70.0,6.0,8.0,2021-03-26,183276.7,1466213.6
7397,60.0,18.0,14.0,2020-12-23,133253.76,1865552.64
7398,55.0,13.0,8.0,2021-02-23,197523.49,1580187.92
7399,41.0,15.0,2.0,2024-07-22,93248.67,186497.34
7400,67.0,8.0,8.0,2021-07-26,158102.53,1264820.24
7401,38.0,10.0,4.0,2022-07-02,85047.45,340189.8
7402,29.0,13.0,11.0,2021-07-17,195931.11,2155242.21
7403,51.0,4.0,19.0,2023-05-30,129505.26,2460599.94
7404,5.0,8.0,18.0,2024-10-09,138384.26,2490916.68
7405,82.0,6.0,18.0,2021-04-09,173565.75,3124183.5
7406,1.0,8.0,8.0,2024-05-04,156877.8,1255022.4
7407,51.0,15.0,13.0,2021-06-26,109573.86,1424460.18
7408,63.0,16.0,8.0,2023-08-15,99669.88,797359.04
7409,71.0,1.0,14.0,2022-07-27,136080.5,1905127.0
7410,89.0,16.0,21.0,2022-11-12,105733.77,2220409.17
7411,13.0,4.0,2.0,2021-01-29,127738.77,255477.54
7412,26.0,18.0,10.0,2024-06-28,121375.73,1213757.3
7413,90.0,11.0,8.0,2023-01-03,141753.38,1134027.04
7414,58.0,17.0,1.0,2024-06-13,156474.14,156474.14
7415,48.0,16.0,8.0,2024-03-28,131297.78,1050382.24
7416,52.0,15.0,7.0,2024-03-10,107127.15,749890.05
7417,27.0,6.0,3.0,2023-02-26,98716.86,296150.58
7418,18.0,5.0,19.0,2023-05-27,90207.02,1713933.38
7419,26.0,11.0,20.0,2023-09-26,171155.06,3423101.2
7420,28.0,18.0,14.0,2020-12-12,141517.13,1981239.82
7421,78.0,16.0,14.0,2021-07-17,96598.01,1352372.14
7422,80.0,15.0,17.0,2023-06-23,104984.39,1784734.63
7423,4.0,6.0,17.0,2022-04-25,144147.81,2450512.77
7424,51.0,14.0,5.0,2024-08-02,117330.34,586651.7
7425,88.0,6.0,2.0,2021-02-22,131297.78,262595.56
7426,63.0,4.0,18.0,2023-12-02,122485.81,2204744.58
7427,77.0,6.0,5.0,2023-05-17,152887.9,764439.5
7428,18.0,16.0,5.0,2024-09-30,106584.82,532924.1
7429,87.0,19.0,9.0,2020-11-04,89117.75,802059.75
7430,62.0,13.0,18.0,2024-04-07,210399.68,3787194.24
7431,59.0,10.0,8.0,2021-12-04,92465.43,739723.44
7432,78.0,6.0,8.0,2024-03-10,179595.68,1436765.44
7433,68.0,18.0,4.0,2023-09-29,141063.88,564255.52
7434,67.0,8.0,15.0,2021-12-17,154513.01,2317695.15
7435,28.0,6.0,3.0,2022-04-28,179891.92,539675.76
7436,49.0,6.0,7.0,2022-02-17,183722.12,1286054.84
7437,51.0,18.0,11.0,2023-02-02,130417.78,1434595.58
7438,6.0,19.0,14.0,2021-03-12,89548.11,1253673.54
7439,80.0,2.0,10.0,2022-02-24,173833.26,1738332.6
7440,61.0,17.0,8.0,2024-03-18,131297.78,1050382.24
7441,56.0,2.0,10.0,2021-02-25,161114.65,1611146.5
7442,94.0,8.0,7.0,2022-04-30,131297.78,919084.46
7443,42.0,16.0,13.0,2024-03-18,96702.86,1257137.18
7444,97.0,14.0,13.0,2022-03-25,125375.58,1629882.54
7445,30.0,6.0,7.0,2022-04-08,133155.9,932091.3
7446,40.0,12.0,20.0,2021-12-17,78699.6,1573992.0
7447,78.0,10.0,7.0,2024-08-27,82431.48,577020.36
7448,88.0,6.0,7.0,2022-07-29,131297.78,919084.46
7449,99.0,8.0,12.0,2021-11-08,164978.69,1979744.28
7450,28.0,6.0,3.0,2023-07-04,163962.07,491886.21
7451,54.0,2.0,2.0,2021-05-21,131297.78,262595.56
7452,28.0,14.0,13.0,2021-03-02,124556.81,1619238.53
7453,38.0,3.0,8.0,2023-05-27,102586.08,820688.64
7454,29.0,10.0,20.0,2024-01-18,92701.92,1854038.4
7455,91.0,16.0,1.0,2024-06-29,104382.18,104382.18
7456,33.0,5.0,4.0,2022-04-28,84972.33,339889.32
7457,54.0,6.0,4.0,2023-04-18,176920.45,707681.8
7458,62.0,6.0,10.0,2021-05-31,123921.64,1239216.4
7459,76.0,9.0,4.0,2023-03-05,117012.72,468050.88
7460,1.0,6.0,8.0,2022-11-03,93161.43,745291.44
7461,77.0,6.0,11.0,2022-12-20,168246.24,1850708.64
7462,64.0,20.0,19.0,2023-07-28,207161.79,3936074.01
7463,14.0,14.0,5.0,2024-02-18,120635.89,603179.45
7464,59.0,13.0,0.0,2022-02-02,177401.25,0.0
7465,13.0,7.0,13.0,2020-11-16,148161.39,1926098.07
7466,61.0,20.0,2.0,2022-11-29,219428.57,438857.14
7467,80.0,5.0,2.0,2023-07-02,89277.52,178555.04
7468,42.0,12.0,2.0,2021-07-24,86416.13,172832.26
7469,72.0,14.0,7.0,2023-03-26,126403.53,884824.71
7470,30.0,18.0,13.0,2020-11-14,142210.5,1848736.5
7471,25.0,10.0,14.0,2021-05-02,131297.78,1838168.92
7472,81.0,18.0,12.0,2022-05-14,146632.47,1759589.64
7473,2.0,8.0,8.0,2023-06-10,159402.34,1275218.72
7474,32.0,11.0,8.0,2021-02-07,150488.91,1203911.28
7475,52.0,4.0,12.0,2022-07-08,125187.17,1502246.04
7476,77.0,17.0,2.0,2023-01-06,167784.66,335569.32
7477,40.0,2.0,8.0,2023-03-30,166179.63,1329437.04
7478,2.0,20.0,1.0,2021-10-06,234810.41,234810.41
7479,51.0,2.0,16.0,2024-09-29,162760.94,2604175.04
7480,67.0,5.0,10.0,2024-10-06,83869.52,838695.2
7481,93.0,7.0,6.0,2024-03-29,158241.46,949448.76
7482,67.0,7.0,20.0,2022-01-06,142115.61,2842312.2
7483,80.0,8.0,12.0,2023-09-20,139767.44,1677209.28
7484,27.0,1.0,4.0,2023-03-21,152073.01,608292.04
7485,3.0,18.0,12.0,2023-01-07,140742.68,1688912.16
7486,55.0,6.0,4.0,2023-04-13,105557.86,422231.44
7487,59.0,6.0,19.0,2024-12-10,107869.76,2049525.44
7488,21.0,3.0,8.0,2024-05-03,103326.0,826608.0
7489,76.0,15.0,18.0,2024-08-19,107196.19,1929531.42
7490,67.0,2.0,2.0,2023-02-20,160872.52,321745.04
7491,31.0,15.0,18.0,2023-09-08,110439.01,1987902.18
7492,97.0,5.0,10.0,2023-12-15,90218.41,902184.1
7493,35.0,1.0,5.0,2023-05-12,135106.81,675534.05
7494,11.0,20.0,4.0,2021-12-16,231216.9,924867.6
7495,9.0,18.0,11.0,2024-08-26,127116.17,1398277.87
7496,97.0,4.0,15.0,2024-09-11,126253.65,1893804.75
7497,20.0,14.0,10.0,2021-12-16,128795.7,1287957.0
7498,74.0,10.0,13.0,2023-09-03,84058.74,1092763.62
7499,5.0,17.0,11.0,2023-09-23,155922.99,1715152.89
7500,31.0,20.0,16.0,2020-11-05,208813.69,3341019.04
7501,92.0,3.0,13.0,2024-01-03,106583.49,1385585.37
7502,90.0,8.0,11.0,2023-01-23,165091.31,1816004.41
7503,21.0,5.0,14.0,2021-11-23,79812.07,1117368.98
7504,37.0,1.0,4.0,2024-01-04,138125.36,552501.44
7505,20.0,16.0,14.0,2022-01-31,104090.0,1457260.0
7506,13.0,12.0,12.0,2024-02-05,90163.39,1081960.68
7507,21.0,16.0,14.0,2022-05-04,113271.92,1585806.88
7508,96.0,8.0,17.0,2023-07-15,142684.7,2425639.9
7509,1.0,8.0,3.0,2022-11-19,146359.88,439079.64
7510,40.0,7.0,12.0,2023-05-14,137487.58,1649850.96
7511,6.0,9.0,18.0,2023-07-20,107511.66,1935209.88
7512,69.0,16.0,12.0,2023-06-01,101214.83,1214577.96
7513,40.0,16.0,16.0,2024-04-01,109454.93,1751278.88
7514,2.0,19.0,12.0,2022-10-18,89873.44,1078481.28
7515,3.0,2.0,13.0,2023-06-19,179903.95,2338751.35
7516,11.0,6.0,2.0,2024-07-21,131297.78,262595.56
7517,78.0,11.0,9.0,2021-04-22,169669.34,1527024.06
7518,59.0,4.0,8.0,2024-09-03,125559.74,1004477.92
7519,67.0,9.0,20.0,2021-08-23,117150.18,2343003.6
7520,87.0,2.0,8.0,2020-12-04,177259.44,1418075.52
7521,74.0,5.0,19.0,2022-10-09,76328.85,1450248.15
7522,10.0,2.0,5.0,2022-10-23,181455.96,907279.8
7523,33.0,6.0,12.0,2023-12-16,131297.78,1575573.36
7524,32.0,6.0,12.0,2021-07-05,88270.07,1059240.84
7525,98.0,1.0,9.0,2023-05-06,130788.85,1177099.65
7526,28.0,2.0,18.0,2023-08-01,160931.14,2896760.52
7527,11.0,4.0,11.0,2020-11-28,131675.92,1448435.12
7528,90.0,7.0,1.0,2024-08-25,139214.7,139214.7
7529,67.0,6.0,21.0,2021-06-28,104148.13,2187110.73
7530,29.0,15.0,14.0,2022-10-03,96299.73,1348196.22
7531,81.0,19.0,3.0,2021-02-08,131297.78,393893.34
7532,76.0,16.0,8.0,2022-05-08,97681.66,781453.28
7533,75.0,12.0,8.0,2023-04-08,84150.41,673203.28
7534,27.0,16.0,15.0,2023-06-16,100431.46,1506471.9
7535,50.0,16.0,16.0,2022-12-11,105227.29,1683636.64
7536,67.0,1.0,4.0,2023-10-07,147665.61,590662.44
7537,81.0,12.0,12.0,2023-07-13,81459.55,977514.6
7538,16.0,14.0,6.0,2021-06-24,126170.87,757025.22
7539,22.0,7.0,20.0,2023-08-29,138974.37,2779487.4
7540,78.0,1.0,11.0,2022-11-17,142808.19,1570890.09
7541,61.0,6.0,16.0,2022-09-12,81616.24,1305859.84
7542,6.0,13.0,9.0,2023-03-29,212554.44,1912989.96
7543,43.0,19.0,7.0,2023-12-13,92768.44,649379.08
7544,1.0,15.0,11.0,2021-07-28,92449.74,1016947.14
7545,42.0,10.0,8.0,2020-12-18,97480.87,779846.96
7546,25.0,6.0,6.0,2022-10-21,98292.65,589755.9
7547,77.0,9.0,7.0,2024-01-21,101179.47,708256.29
7548,96.0,12.0,13.0,2022-04-16,76083.16,989081.08
7549,67.0,6.0,20.0,2022-06-14,161941.14,3238822.8
7550,59.0,18.0,11.0,2023-02-21,131297.78,1444275.58
7551,67.0,14.0,15.0,2022-04-17,117952.12,1769281.8
7552,98.0,12.0,8.0,2021-02-02,85423.57,683388.56
7553,67.0,6.0,17.0,2023-09-09,177052.73,3009896.41
7554,53.0,5.0,3.0,2021-06-19,131297.78,393893.34
7555,6.0,15.0,15.0,2021-03-28,97615.89,1464238.35
7556,27.0,14.0,2.0,2024-02-28,128342.96,256685.92
7557,57.0,9.0,13.0,2021-03-16,118310.56,1538037.28
7558,23.0,6.0,19.0,2024-07-07,194062.83,3687193.77
7559,65.0,17.0,17.0,2022-12-06,162012.42,2754211.14
7560,65.0,14.0,18.0,2023-04-06,141663.85,2549949.3
7561,62.0,17.0,8.0,2024-10-24,168830.88,1350647.04
7562,12.0,9.0,17.0,2022-05-31,117236.77,1993025.09
7563,38.0,1.0,20.0,2024-06-04,131580.87,2631617.4
7564,77.0,16.0,11.0,2021-12-18,98455.93,1083015.23
7565,98.0,20.0,13.0,2023-10-07,214645.21,2790387.73
7566,56.0,12.0,19.0,2023-05-02,91779.3,1743806.7
7567,27.0,20.0,9.0,2021-12-20,231957.19,2087614.71
7568,52.0,3.0,4.0,2021-05-23,105661.78,422647.12
7569,3.0,6.0,4.0,2021-07-15,94836.11,379344.44
7570,47.0,14.0,11.0,2023-12-04,125799.39,1383793.29
7571,53.0,11.0,7.0,2024-07-05,143528.37,1004698.59
7572,60.0,6.0,5.0,2021-10-13,192318.7,961593.5
7573,41.0,7.0,3.0,2022-01-25,145537.19,436611.57
7574,32.0,8.0,8.0,2023-03-25,131297.78,1050382.24
7575,23.0,6.0,12.0,2023-09-12,131297.78,1575573.36
7576,25.0,9.0,14.0,2024-01-12,115955.33,1623374.62
7577,45.0,4.0,13.0,2021-01-07,128331.16,1668305.08
7578,5.0,13.0,9.0,2023-06-25,204573.05,1841157.45
7579,10.0,14.0,19.0,2022-07-18,131576.69,2499957.11
7580,67.0,8.0,15.0,2024-08-10,164660.64,2469909.6
7581,86.0,19.0,8.0,2023-07-12,99393.73,795149.84
7582,67.0,4.0,13.0,2022-04-22,131025.35,1703329.55
7583,29.0,15.0,17.0,2023-07-27,103849.71,1765445.07
7584,53.0,16.0,4.0,2024-10-10,100784.25,403137.0
7585,47.0,6.0,10.0,2022-12-30,193791.09,1937910.9
7586,81.0,16.0,16.0,2022-09-16,106391.61,1702265.76
7587,55.0,9.0,7.0,2022-12-09,105383.75,737686.25
7588,33.0,15.0,8.0,2022-01-17,105383.58,843068.64
7589,98.0,13.0,7.0,2024-01-18,177665.15,1243656.05
7590,67.0,5.0,3.0,2023-08-02,92134.9,276404.7
7591,68.0,11.0,3.0,2024-07-09,161810.63,485431.89
7592,75.0,19.0,14.0,2024-02-25,92873.62,1300230.68
7593,67.0,8.0,15.0,2022-07-22,131297.78,1969466.7
7594,64.0,7.0,1.0,2024-02-03,158247.55,158247.55
7595,20.0,17.0,3.0,2023-11-08,155255.67,465767.01
7596,92.0,13.0,5.0,2023-10-12,202589.3,1012946.5
7597,37.0,6.0,1.0,2024-08-12,142133.83,142133.83
7598,67.0,2.0,7.0,2021-04-04,160430.88,1123016.16
7599,30.0,14.0,17.0,2023-05-13,141122.43,2399081.31
7600,89.0,6.0,3.0,2024-09-04,92216.15,276648.45
7601,67.0,5.0,1.0,2023-01-15,80463.09,80463.09
7602,52.0,6.0,19.0,2024-01-22,99587.72,1892166.68
7603,92.0,5.0,19.0,2022-05-18,82914.03,1575366.57
7604,60.0,5.0,2.0,2021-12-14,89833.62,179667.24
7605,6.0,10.0,3.0,2021-05-03,89106.82,267320.46
7606,43.0,12.0,14.0,2024-02-05,91807.04,1285298.56
7607,10.0,7.0,9.0,2022-05-08,149104.22,1341937.98
7608,65.0,17.0,16.0,2021-09-03,157697.44,2523159.04
7609,69.0,16.0,11.0,2022-12-01,116333.13,1279664.43
7610,38.0,4.0,14.0,2023-03-24,116909.59,1636734.26
7611,18.0,13.0,19.0,2024-03-23,185344.0,3521536.0
7612,65.0,2.0,3.0,2021-03-26,168416.14,505248.42
7613,71.0,3.0,11.0,2020-12-04,98239.88,1080638.68
7614,73.0,5.0,4.0,2023-06-09,87688.44,350753.76
7615,35.0,12.0,15.0,2020-11-17,81142.88,1217143.2
7616,70.0,16.0,3.0,2022-10-09,98884.75,296654.25
7617,89.0,10.0,6.0,2020-11-20,90117.61,540705.66
7618,76.0,17.0,15.0,2022-11-27,180480.95,2707214.25
7619,53.0,18.0,17.0,2023-08-26,124171.77,2110920.09
7620,74.0,13.0,14.0,2024-08-16,202259.1,2831627.4
7621,50.0,2.0,0.0,2023-10-27,171200.48,0.0
7622,49.0,1.0,19.0,2021-09-03,134711.25,2559513.75
7623,67.0,2.0,6.0,2023-10-06,184564.72,1107388.32
7624,7.0,5.0,13.0,2022-08-07,84259.23,1095369.99
7625,97.0,4.0,18.0,2021-06-14,118833.36,2139000.48
7626,49.0,13.0,9.0,2021-02-19,211237.56,1901138.04
7627,25.0,19.0,7.0,2023-04-19,97936.83,685557.81
7628,16.0,2.0,8.0,2024-08-10,176162.33,1409298.64
7629,67.0,6.0,8.0,2024-01-06,103813.19,830505.52
7630,100.0,6.0,13.0,2023-09-18,98551.39,1281168.07
7631,66.0,14.0,16.0,2021-08-01,124221.62,1987545.92
7632,41.0,7.0,7.0,2022-07-03,140991.35,986939.45
7633,63.0,2.0,12.0,2024-07-28,184166.24,2209994.88
7634,20.0,6.0,19.0,2022-07-15,91910.77,1746304.63
7635,89.0,16.0,9.0,2024-07-08,98759.71,888837.39
7636,67.0,18.0,17.0,2024-01-16,147192.01,2502264.17
7637,56.0,6.0,4.0,2024-06-20,180596.24,722384.96
7638,41.0,7.0,6.0,2020-11-12,155450.3,932701.8
7639,33.0,13.0,8.0,2020-12-25,213704.0,1709632.0
7640,6.0,6.0,5.0,2021-03-01,131297.78,656488.9
7641,60.0,6.0,18.0,2024-05-13,96528.35,1737510.3
7642,6.0,16.0,16.0,2023-01-25,99597.19,1593555.04
7643,67.0,10.0,19.0,2020-03-11,91261.46,1733967.74
7644,96.0,6.0,20.0,2021-12-05,131297.78,2625955.6
7645,10.0,6.0,4.0,2024-11-08,170046.37,680185.48
7646,76.0,10.0,11.0,2023-05-09,82592.67,908519.37
7647,67.0,1.0,3.0,2023-12-20,132533.74,397601.22
7648,8.0,3.0,8.0,2023-10-02,102443.49,819547.92
7649,41.0,15.0,17.0,2024-01-05,95639.25,1625867.25
7650,67.0,5.0,14.0,2023-09-01,88861.9,1244066.6
7651,28.0,15.0,12.0,2024-05-05,92093.05,1105116.6
7652,67.0,6.0,8.0,2022-12-19,179392.35,1435138.8
7653,53.0,12.0,12.0,2024-12-02,79074.58,948894.96
7654,2.0,7.0,16.0,2021-10-05,146329.3,2341268.8
7655,21.0,10.0,6.0,2021-07-31,87717.42,526304.52
7656,44.0,17.0,20.0,2021-10-25,181507.51,3630150.2
7657,37.0,4.0,21.0,2022-06-24,127692.01,2681532.21
7658,75.0,17.0,9.0,2024-10-27,176422.09,1587798.81
7659,81.0,6.0,17.0,2023-08-05,236065.87,4013119.79
7660,48.0,4.0,15.0,2023-12-04,120679.11,1810186.65
7661,41.0,19.0,20.0,2022-08-15,98239.86,1964797.2
7662,19.0,4.0,8.0,2023-08-04,133982.5,1071860.0
7663,32.0,6.0,21.0,2023-08-04,208238.31,4373004.51
7664,83.0,17.0,20.0,2021-01-02,173715.76,3474315.2
7665,67.0,11.0,19.0,2023-05-31,131297.78,2494657.82
7666,20.0,10.0,10.0,2023-04-04,88206.57,882065.7
7667,95.0,3.0,8.0,2023-08-17,100280.73,802245.84
7668,6.0,2.0,6.0,2022-08-20,166822.6,1000935.6
7669,27.0,14.0,13.0,2022-07-14,131744.81,1712682.53
7670,41.0,6.0,14.0,2024-01-13,116693.28,1633705.92
7671,20.0,19.0,13.0,2021-09-23,98947.31,1286315.03
7672,6.0,19.0,16.0,2023-03-09,100360.75,1605772.0
7673,16.0,7.0,7.0,2023-12-17,158290.84,1108035.88
7674,67.0,20.0,7.0,2023-10-06,223295.73,1563070.11
7675,4.0,6.0,14.0,2021-12-19,168493.55,2358909.7
7676,50.0,6.0,6.0,2024-05-22,196387.85,1178327.1
7677,65.0,6.0,13.0,2024-09-17,75819.6,985654.8
7678,46.0,14.0,3.0,2023-06-07,131297.78,393893.34
7679,89.0,9.0,17.0,2023-12-19,109094.05,1854598.85
7680,53.0,11.0,18.0,2022-01-13,164829.74,2966935.32
7681,48.0,18.0,19.0,2023-03-27,129511.52,2460718.88
7682,72.0,6.0,10.0,2022-04-10,165809.3,1658093.0
7683,34.0,2.0,17.0,2023-02-21,180719.68,3072234.56
7684,63.0,18.0,11.0,2024-05-07,142257.15,1564828.65
7685,32.0,19.0,13.0,2022-10-26,131297.78,1706871.14
7686,23.0,5.0,14.0,2021-12-15,92038.07,1288532.98
7687,67.0,17.0,4.0,2023-08-05,173647.72,694590.88
7688,89.0,6.0,19.0,2021-06-08,163200.95,3100818.05
7689,90.0,6.0,8.0,2022-04-14,163576.33,1308610.64
7690,21.0,14.0,5.0,2021-09-12,122665.75,613328.75
7691,67.0,1.0,19.0,2021-12-22,140770.17,2674633.23
7692,1.0,4.0,9.0,2022-06-16,127893.08,1151037.72
7693,65.0,9.0,8.0,2024-10-25,104589.21,836713.68
7694,96.0,18.0,8.0,2023-01-28,125223.19,1001785.52
7695,3.0,14.0,14.0,2021-11-08,131297.78,1838168.92
7696,56.0,9.0,8.0,2021-12-27,117315.96,938527.68
7697,22.0,6.0,8.0,2021-07-06,112382.98,899063.84
7698,69.0,1.0,8.0,2022-01-22,131297.78,1050382.24
7699,43.0,16.0,13.0,2022-06-29,98173.77,1276259.01
7700,37.0,16.0,8.0,2024-02-14,99811.22,798489.76
7701,95.0,12.0,1.0,2022-09-24,81326.15,81326.15
7702,48.0,19.0,11.0,2021-08-04,102065.25,1122717.75
7703,71.0,13.0,1.0,2024-11-05,183415.34,183415.34
7704,92.0,3.0,8.0,2022-07-05,109473.45,875787.6
7705,65.0,20.0,18.0,2023-02-12,230510.06,4149181.08
7706,43.0,6.0,12.0,2021-11-12,114634.82,1375617.84
7707,19.0,9.0,17.0,2024-10-28,122681.58,2085586.86
7708,72.0,6.0,8.0,2023-11-07,184105.52,1472844.16
7709,92.0,13.0,19.0,2024-07-05,176573.15,3354889.85
7710,67.0,7.0,17.0,2022-12-31,141858.1,2411587.7
7711,7.0,16.0,4.0,2022-09-25,111044.92,444179.68
7712,12.0,2.0,2.0,2021-03-20,158637.23,317274.46
7713,17.0,3.0,8.0,2020-12-25,99610.89,796887.12
7714,5.0,4.0,17.0,2023-02-24,116450.84,1979664.28
7715,96.0,6.0,2.0,2022-07-29,154874.97,309749.94
7716,67.0,20.0,20.0,2022-08-29,208856.76,4177135.2
7717,69.0,2.0,8.0,2021-11-29,162120.74,1296965.92
7718,40.0,9.0,8.0,2021-09-04,106087.84,848702.72
7719,26.0,15.0,4.0,2024-09-04,103561.94,414247.76
7720,50.0,3.0,1.0,2023-05-26,106375.9,106375.9
7721,93.0,5.0,16.0,2024-03-08,91127.15,1458034.4
7722,92.0,19.0,3.0,2023-02-01,94465.47,283396.41
7723,72.0,5.0,9.0,2023-09-03,83371.33,750341.97
7724,75.0,19.0,18.0,2022-12-27,89289.95,1607219.1
7725,81.0,8.0,15.0,2024-09-21,163071.47,2446072.05
7726,35.0,5.0,17.0,2022-01-26,77152.38,1311590.46
7727,69.0,18.0,8.0,2023-09-28,131297.78,1050382.24
7728,61.0,15.0,5.0,2023-07-11,105776.93,528884.65
7729,100.0,3.0,8.0,2022-11-11,108409.32,867274.56
7730,67.0,20.0,14.0,2021-04-23,131297.78,1838168.92
7731,8.0,1.0,16.0,2021-01-20,145554.33,2328869.28
7732,81.0,4.0,12.0,2023-05-10,131297.78,1575573.36
7733,18.0,15.0,8.0,2020-11-10,94831.05,758648.4
7734,81.0,12.0,10.0,2023-02-26,82462.83,824628.3
7735,89.0,20.0,14.0,2024-03-03,241297.96,3378171.44
7736,82.0,15.0,5.0,2021-02-16,100081.38,500406.9
7737,75.0,16.0,20.0,2024-08-30,115346.29,2306925.8
7738,13.0,16.0,15.0,2023-03-27,116696.55,1750448.25
7739,61.0,3.0,8.0,2022-08-23,107963.39,863707.12
7740,67.0,1.0,8.0,2021-12-11,127294.72,1018357.76
7741,85.0,2.0,5.0,2021-12-01,182380.31,911901.55
7742,67.0,5.0,19.0,2021-07-06,81845.41,1555062.79
7743,52.0,6.0,2.0,2022-11-24,184081.07,368162.14
7744,54.0,7.0,4.0,2023-02-07,159262.53,637050.12
7745,14.0,16.0,8.0,2023-10-19,115980.85,927846.8
7746,67.0,6.0,18.0,2023-03-14,192754.47,3469580.46
7747,72.0,6.0,18.0,2024-02-09,107635.82,1937444.76
7748,84.0,10.0,12.0,2022-09-15,84905.87,1018870.44
7749,11.0,9.0,2.0,2021-07-18,131297.78,262595.56
7750,19.0,10.0,6.0,2021-01-27,83003.89,498023.34
7751,95.0,6.0,4.0,2023-02-22,188141.92,752567.68
7752,18.0,6.0,20.0,2023-11-01,101474.62,2029492.4
7753,67.0,6.0,13.0,2021-06-12,153162.29,1991109.77
7754,66.0,15.0,12.0,2022-07-02,91400.9,1096810.8
7755,71.0,17.0,16.0,2021-12-29,154387.76,2470204.16
7756,67.0,18.0,11.0,2021-04-23,145266.19,1597928.09
7757,81.0,16.0,4.0,2022-01-05,131297.78,525191.12
7758,27.0,11.0,6.0,2023-06-19,147749.26,886495.56
7759,67.0,6.0,15.0,2024-08-26,194095.24,2911428.6
7760,16.0,13.0,6.0,2024-06-27,197454.03,1184724.18
7761,50.0,6.0,5.0,2021-06-19,134081.43,670407.15
7762,79.0,3.0,1.0,2023-02-02,95114.12,95114.12
7763,62.0,6.0,16.0,2021-09-04,104102.6,1665641.6
7764,32.0,17.0,17.0,2023-01-31,165209.53,2808562.01
7765,61.0,7.0,4.0,2023-10-28,163836.16,655344.64
7766,48.0,18.0,10.0,2023-03-26,147807.52,1478075.2
7767,79.0,10.0,7.0,2024-03-29,80750.36,565252.52
7768,25.0,2.0,17.0,2024-07-31,161125.74,2739137.58
7769,93.0,6.0,14.0,2024-04-02,147698.13,2067773.82
7770,24.0,10.0,9.0,2024-05-04,88224.85,794023.65
7771,29.0,20.0,20.0,2020-12-20,131297.78,2625955.6
7772,76.0,6.0,11.0,2024-05-15,154178.56,1695964.16
7773,67.0,20.0,7.0,2024-10-22,239354.82,1675483.74
7774,9.0,4.0,18.0,2021-05-09,118637.73,2135479.14
7775,65.0,2.0,16.0,2023-03-17,167230.22,2675683.52
7776,61.0,16.0,12.0,2021-05-09,108072.42,1296869.04
7777,34.0,16.0,19.0,2022-12-31,110229.18,2094354.42
7778,37.0,6.0,8.0,2021-10-18,160035.48,1280283.84
7779,98.0,13.0,2.0,2023-12-28,214897.66,429795.32
7780,88.0,18.0,4.0,2022-07-10,138427.8,553711.2
7781,55.0,6.0,8.0,2021-04-04,213448.32,1707586.56
7782,53.0,17.0,19.0,2022-08-22,152699.93,2901298.67
7783,21.0,1.0,3.0,2024-03-14,139916.67,419750.01
7784,70.0,6.0,19.0,2023-04-22,194246.97,3690692.43
7785,44.0,18.0,20.0,2022-12-28,126844.71,2536894.2
7786,22.0,6.0,7.0,2021-08-22,131297.78,919084.46
7787,14.0,18.0,6.0,2023-02-26,128512.95,771077.7
7788,33.0,1.0,13.0,2024-07-29,133270.86,1732521.18
7789,37.0,4.0,6.0,2023-02-24,119757.65,718545.9
7790,68.0,18.0,19.0,2021-03-14,144152.92,2738905.48
7791,74.0,6.0,10.0,2021-01-15,131297.78,1312977.8
7792,67.0,4.0,6.0,2021-07-22,133792.03,802752.18
7793,4.0,13.0,15.0,2023-07-20,186641.84,2799627.6
7794,4.0,20.0,7.0,2022-06-04,131297.78,919084.46
7795,77.0,4.0,8.0,2022-10-31,134711.23,1077689.84
7796,25.0,1.0,8.0,2022-01-09,144396.91,1155175.28
7797,97.0,7.0,6.0,2021-05-01,147730.71,886384.26
7798,36.0,19.0,5.0,2023-08-18,91634.59,458172.95
7799,51.0,6.0,14.0,2024-04-21,188605.2,2640472.8
7800,17.0,5.0,18.0,2023-04-28,76314.15,1373654.7
7801,4.0,2.0,6.0,2023-07-28,180675.64,1084053.84
7802,13.0,10.0,3.0,2021-05-10,92929.86,278789.58
7803,63.0,20.0,10.0,2021-03-06,211984.27,2119842.7
7804,71.0,19.0,2.0,2023-04-22,89914.98,179829.96
7805,60.0,13.0,4.0,2024-04-13,131297.78,525191.12
7806,67.0,3.0,8.0,2021-05-19,101861.84,814894.72
7807,67.0,12.0,17.0,2022-01-01,81684.77,1388641.09
7808,56.0,4.0,8.0,2022-05-02,125415.03,1003320.24
7809,67.0,6.0,0.0,2024-07-17,125392.75,0.0
